StockCode,Avg_Sales,Std_Dev,Max_Sales,CV,UnitPrice,Description,Avg_Revenue,Label
21868,180.30769230769232,135.34855288931155,343,0.7506532370140998,1.335579399141631,POTTING SHED TEA MUG,240.8152393529218,3
21870,103.76923076923077,140.51284273816032,451,1.354089663154992,1.2472661870503599,I CAN ONLY PLEASE ONE PERSON MUG,129.42785279468734,3
21871,404.9230769230769,303.3475623599827,1002,0.7491486152507172,1.3753284671532846,SAVE THE PLANET MUG,556.9022346996069,3
21872,97.3076923076923,126.24802613333843,488,1.297410545243794,1.3589166666666666,GLAMOROUS  MUG,132.23304487179485,3
21873,121.76923076923077,190.662945992028,677,1.5657727718865218,1.2793181818181818,IF YOU CAN'T STAND THE HEAT MUG,155.7815909090909,2
21874,218.84615384615384,256.77838893809,913,1.1733283150070897,1.3487113402061854,GIN AND TONIC MUG,295.16028945281516,3
21875,153.84615384615384,204.80350182302635,631,1.3312227618496713,1.3656249999999999,KINGS CHOICE MUG,210.0961538461538,3
21876,272.38461538461536,245.4962791508724,726,0.901285407783491,1.3846464646464645,POTTERING MUG,377.15639471639463,3
21877,410.7692307692308,436.26141892336256,1421,1.0620596340830923,1.4184353741496598,HOME SWEET HOME MUG,582.6496075353218,3
21878,184.30769230769232,187.88178225300103,510,1.0193919738268002,0.8525,PACK OF 6 SANDCASTLE FLAGS ASSORTED,157.12230769230771,3
21879,78.84615384615384,162.40938301806239,508,2.0598263212046937,0.4596551724137931,HEARTS GIFT TAPE,36.2420424403183,2
21880,112.15384615384616,122.12687811851393,421,1.0889227815779705,0.5488000000000001,RED RETROSPOT TAPE,61.55003076923078,3
21881,75.0,105.9221412170279,301,1.4122952162270386,0.5708888888888889,CUTE CATS TAPE,42.81666666666667,0
21882,46.0,84.23578020453462,259,1.831212613142057,0.5202564102564102,SKULLS TAPE,23.93179487179487,0
21883,105.23076923076923,151.35397464561558,553,1.438305314614768,0.5566666666666668,STARS GIFT TAPE ,58.578461538461546,2
21884,78.23076923076923,108.85629199863601,300,1.3914766922146198,0.5036363636363637,CAKES AND BOWS GIFT  TAPE,39.39986013986014,1
21888,119.3076923076923,107.36727047490203,358,0.8999190948895721,3.83375,BINGO SET,457.39586538461543,3
21889,443.53846153846155,323.2959468208181,1093,0.7289017184652505,1.2802603036876357,WOODEN BOX OF DOMINOES,567.8446854663775,3
21890,82.3076923076923,61.52964680458873,238,0.7475564565043491,3.241818181818182,S/6 WOODEN SKITTLES IN COTTON BAG,266.8265734265735,3
21891,608.0,331.2312887797085,1355,0.5447883039139942,1.3939884393063584,TRADITIONAL WOODEN SKIPPING ROPE,847.5449710982659,3
21892,223.84615384615384,140.15696329107004,551,0.6261307638432683,1.2969767441860465,TRADITIONAL WOODEN CATCH CUP GAME ,290.3232558139535,3
21894,36.23076923076923,20.12110768220712,72,0.5553596600184555,1.3172222222222223,POTTING SHED SEED ENVELOPES,47.72397435897437,1
21895,0.07692307692307693,0.27735009811261463,1,3.60555127546399,4.25,POTTING SHED SOW 'N' GROW SET,0.3269230769230769,0
21896,72.76923076923077,138.09366015266224,485,1.8976930042120603,2.1061111111111113,POTTING SHED TWINE,153.2600854700855,2
21897,30.923076923076923,94.9266923635124,342,3.069768658521545,2.88,POTTING SHED CANDLE CITRONELLA,89.05846153846153,0
21898,34.23076923076923,106.089705631723,383,3.099249827443593,3.0157142857142856,POTTING SHED ROSE CANDLE,103.23021978021978,0
21899,200.0,202.2832172969374,852,1.011416086484687,0.6799547511312217,"KEY FOB , GARAGE DESIGN",135.99095022624434,3
21900,237.0,232.44784361228218,981,0.9807925890813595,0.6859398496240602,"KEY FOB , SHED",162.56774436090225,3
21901,134.0,49.35753910667211,232,0.3683398440796426,0.6779668049792532,"KEY FOB , BACK DOOR ",90.84755186721993,1
21902,146.30769230769232,164.33369740428802,682,1.123206133678099,0.6784146341463415,"KEY FOB , FRONT  DOOR ",99.25727954971859,3
21903,86.6923076923077,41.13673260275747,180,0.474514218132961,2.2381045751633986,MAN FLU METAL SIGN,194.02645047762695,3
21904,3.8461538461538463,5.5654612544118,15,1.447019926147068,2.1,HOUSE WRECKING METAL SIGN ,8.076923076923077,0
21905,52.61538461538461,46.1005033622889,136,0.8761791574704031,1.2827272727272727,MORE BUTTER METAL SIGN ,67.4911888111888,1
21906,37.15384615384615,47.259648316236536,164,1.2719988159649585,6.732736842105263,PHARMACIE FIRST AID TIN,250.1470688259109,3
21907,176.30769230769232,91.9641094987465,314,0.5216114413105167,2.1131515151515154,I'M ON HOLIDAY METAL SIGN,372.5648671328672,3
21908,279.46153846153845,139.72628921371918,706,0.49998396911047327,2.140395778364116,CHOCOLATE THIS WAY METAL SIGN,598.158297138218,3
21910,2.769230769230769,8.535746854199363,31,3.0823530306831035,1.65,WAY OUT METAL SIGN ,4.569230769230769,0
21911,8.076923076923077,14.273877880365578,42,1.7672420232833574,1.65,GARDEN METAL SIGN ,13.326923076923075,0
21912,120.84615384615384,74.75721387024147,280,0.6186147551324883,3.8400373134328363,VINTAGE SNAKES & LADDERS,464.0537399540758,3
21913,23.46153846153846,18.617265215454285,73,0.7935227796751008,3.8293258426966292,VINTAGE SEASIDE JIGSAW PUZZLES,89.84187554019014,1
21914,571.6153846153846,317.62833061655,1373,0.5556679179134907,1.2808778625954198,BLUE HARMONICA IN BOX ,732.1694920728127,3
21915,1611.1538461538462,958.0744444069265,3262,0.5946511232890926,1.2612056737588653,RED  HARMONICA IN BOX ,2031.9963720676487,3
21916,335.53846153846155,246.03035564221722,960,0.733240399667314,0.43220472440944885,SET 12 RETRO WHITE CHALK STICKS,145.02130829800123,3
21917,314.61538461538464,189.6855021966353,642,0.6029123541702344,0.4275268817204301,SET 12 KIDS  WHITE CHALK STICKS,134.50653432588916,3
21918,539.3846153846154,370.314402110229,1258,0.6865498042545604,0.42715789473684207,SET 12 KIDS COLOUR  CHALK STICKS,230.40239676113356,3
21922,58.30769230769231,68.51445664405993,232,1.1750500479851969,7.950238095238096,UNION STRIPE WITH FRINGE  HAMMOCK,463.5600366300367,3
21925,31.0,23.19123397608099,69,0.7481043218090642,1.25,UNION STRIPE CUSHION COVER ,38.75,1
21926,31.846153846153847,25.192082598328895,84,0.7910557337639508,1.2468333333333335,RED/CREAM STRIPE CUSHION COVER ,39.70684615384616,1
21927,47.84615384615385,28.547755760731157,87,0.5966572747419695,1.2480808080808081,BLUE/CREAM STRIPE CUSHION COVER ,59.71586635586636,1
21928,746.0769230769231,308.38084180075714,1549,0.4133365237044894,2.034697247706422,JUMBO BAG SCANDINAVIAN PAISLEY,1518.0406619618914,3
21929,760.6153846153846,350.1160613428873,1653,0.4603063104224853,2.0408760330578515,JUMBO BAG PINK VINTAGE PAISLEY,1552.3217088366182,3
21930,438.0,255.91795560296273,1119,0.5842875698697779,2.027384937238494,JUMBO STORAGE BAG SKULLS,887.9946025104604,3
21931,885.6153846153846,316.0555168694097,1445,0.35687672364304057,2.0288589743589744,JUMBO STORAGE BAG SUKI,1796.788720907298,3
21932,189.46153846153845,205.06975048529847,696,1.0823819554644256,1.854953560371517,SCANDINAVIAN PAISLEY PICNIC BAG,351.44235532269585,3
21933,185.07692307692307,226.21356485205948,783,1.2222678067650763,1.8455172413793102,PINK VINTAGE PAISLEY PICNIC BAG,341.56265251989385,3
21934,99.07692307692308,70.73243190416206,280,0.7139142971693375,1.6458041958041958,SKULL SHOULDER BAG,163.06121570736957,1
21935,135.6153846153846,73.45240915216063,297,0.541622982971122,1.6440487804878048,SUKI  SHOULDER BAG,222.95830769230767,3
21936,288.9230769230769,315.46512262014573,1184,1.0918654403785661,2.949378238341969,RED RETROSPOT PICNIC BAG,852.1434356317258,3
21937,122.3076923076923,168.2930898835841,510,1.3759812380418825,2.9268115942028987,STRAWBERRY   PICNIC BAG,357.97157190635454,3
21942,12.384615384615385,16.479980084628245,64,1.330681621740169,0.83,SKULLS DESIGN FLANNEL,10.27923076923077,1
21943,4.384615384615385,5.867118280985727,14,1.3381146956634113,0.85,CAKES AND RABBITS DESIGN FLANNEL ,3.726923076923077,1
21944,17.846153846153847,19.970170062062373,60,1.119018150029357,0.7688235294117647,KITTENS DESIGN FLANNEL,13.72054298642534,1
21945,17.307692307692307,19.580537170809077,58,1.1313199254245245,0.8346666666666667,STRAWBERRIES  DESIGN FLANNEL ,14.446153846153845,1
21946,5.538461538461538,5.651185489425864,13,1.020352935590781,0.8081818181818182,PARTY TIME DESIGN FLANNEL,4.476083916083916,1
21947,45.69230769230769,53.220272790520674,172,1.1647534449103851,1.3603488372093022,SET OF 6 HEART CHOPSTICKS,62.15747763864043,1
21948,32.07692307692308,32.361143208230295,122,1.0088605796330787,1.404,SET OF 6 CAKE CHOPSTICKS,45.036,1
21949,47.15384615384615,56.53737134828925,167,1.1989980873209791,1.305084745762712,SET OF 6 STRAWBERRY CHOPSTICKS,61.53976531942634,1
21955,89.0,136.11943285218317,527,1.5294318297998108,7.755064102564102,DOORMAT UNION JACK GUNS AND ROSES,690.2007051282051,2
21967,397.0769230769231,625.401266060234,2444,1.5750128746189542,0.32386363636363635,PACK OF 12 SKULL TISSUES,128.5987762237762,2
21972,22.46153846153846,19.311548292042705,55,0.8597607116320383,1.45,SET OF 36 DINOSAUR PAPER DOILIES,32.569230769230764,1
21973,12.23076923076923,16.70904867705842,58,1.36614863397333,1.45,SET OF 36 MUSHROOM PAPER DOILIES,17.73461538461538,1
21974,156.6153846153846,87.27498540202156,329,0.5572567830188017,1.494061135371179,SET OF 36 PAISLEY FLOWER DOILIES,233.9929593550554,3
21975,931.2307692307693,491.2307933219296,1857,0.5275070471819828,0.5587661141804788,PACK OF 60 DINOSAUR CAKE CASES,520.3401983283752,3
21976,379.6923076923077,213.04709362618422,805,0.5611045820786862,0.5523843416370107,PACK OF 60 MUSHROOM CAKE CASES,209.73608540925267,3
21977,1863.8461538461538,944.2255068003128,3949,0.5066005608090824,0.5514201183431954,PACK OF 60 PINK PAISLEY CAKE CASES,1027.7622667273556,3
21980,501.61538461538464,307.63358574271933,1025,0.613285786636306,0.32844,PACK OF 12 RED RETROSPOT TISSUES ,164.75055692307694,3
21981,406.2307692307692,305.55581973570554,1188,0.7521730082492278,0.3369270833333333,PACK OF 12 WOODLAND TISSUES ,136.87014823717948,3
21982,531.3076923076923,371.832485718902,1442,0.699843971962607,0.3419924812030075,PACK OF 12 SUKI TISSUES ,181.70323597455175,3
21983,171.0,79.33578427586549,356,0.46395195482962276,0.352258064516129,PACK OF 12 BLUE PAISLEY TISSUES ,60.23612903225806,1
21984,253.3846153846154,182.14121740266006,568,0.718832976998962,0.3552830188679245,PACK OF 12 PINK PAISLEY TISSUES ,90.02325108853411,3
21985,657.0,476.94915871610465,1805,0.7259500132665215,0.334438202247191,PACK OF 12 HEARTS DESIGN TISSUES ,219.7258988764045,3
21986,306.53846153846155,366.3638026571893,1469,1.1951642244776564,0.33987261146496817,PACK OF 12 PINK POLKADOT TISSUES,104.18402743753063,3
21987,157.69230769230768,122.81041257115552,380,0.7787977382561083,0.6476315789473684,PACK OF 6 SKULL PAPER CUPS,102.12651821862347,1
21988,168.76923076923077,124.60614875555824,387,0.7383226681049485,0.8401342281879194,PACK OF 6 SKULL PAPER PLATES,141.78880743417656,1
21989,158.84615384615384,89.44909739981183,333,0.5631178044540213,0.8464903846153846,PACK OF 20 SKULL PAPER NAPKINS,134.46174186390533,1
21990,93.23076923076923,107.28012696219949,277,1.1506944311127008,1.5006666666666666,MODERN FLORAL STATIONERY SET,139.9083076923077,1
21991,36.23076923076923,38.74737377370206,118,1.0694604226287192,1.5112621359223302,BOHEMIAN COLLAGE STATIONERY SET,54.75418969380135,1
21992,88.53846153846153,98.89103041952741,299,1.1169273635567822,1.5270243902439025,VINTAGE PAISLEY STATIONERY SET,135.20039024390243,1
21993,104.61538461538461,115.33324069953296,378,1.1024500949220064,1.5254589371980676,FLORAL FOLK STATIONERY SET,159.5864734299517,1
22021,26.923076923076923,46.19787429897169,127,1.715921045390377,1.65,BLUE FELT EASTER EGG BASKET,44.42307692307692,0
22023,87.0,36.945906403822335,144,0.42466559084853256,0.4296470588235294,EMPIRE BIRTHDAY CARD,37.379294117647056,1
22024,175.3846153846154,84.50299645726422,348,0.4818153306773837,0.42852713178294577,RAINY LADIES BIRTHDAY CARD,75.15706618962433,1
22025,135.69230769230768,87.68825901584984,324,0.6462286662165805,0.4152272727272727,RING OF ROSES BIRTHDAY CARD,56.34314685314685,1
22026,120.0,62.545983084447556,228,0.5212165257037297,0.4182,BANQUET BIRTHDAY  CARD  ,50.184000000000005,1
22027,318.53846153846155,133.61051317455986,493,0.4194486045083985,0.42441064638783266,TEA PARTY BIRTHDAY CARD,135.19111436092425,3
22028,223.30769230769232,116.75143440616665,420,0.5228276428798369,0.4309677419354839,PENNY FARTHING BIRTHDAY CARD,96.23841191066998,3
22029,602.6153846153846,166.50852754015256,828,0.27630978529767464,0.4234683544303797,SPACEBOY BIRTHDAY CARD,255.1885452775073,3
22030,410.53846153846155,304.3776753159949,1008,0.741410863614003,0.41921810699588474,SWALLOWS GREETING CARD,172.1051566951567,3
22031,27.923076923076923,15.09117589002228,60,0.5404553349043791,0.47125,BOTANICAL LAVENDER BIRTHDAY CARD,13.15875,1
22032,27.76923076923077,16.513397823958208,48,0.594665295599603,0.42,BOTANICAL LILY GREETING CARD,11.663076923076924,1
22033,25.846153846153847,31.690814005129184,84,1.22613268472226,0.42000000000000004,BOTANICAL ROSE GREETING CARD,10.855384615384617,1
22034,0.23076923076923078,0.8320502943378436,3,3.6055512754639887,0.42,ROBIN CHRISTMAS CARD,0.09692307692307693,0
22035,107.23076923076923,80.28403104619026,264,0.748703302439364,0.42666666666666664,VINTAGE CARAVAN GREETING CARD ,45.751794871794864,1
22037,288.2307692307692,127.5161126068348,516,0.4424097848649192,0.42065891472868217,ROBOT BIRTHDAY CARD,121.24684257602861,3
22038,36.53846153846154,33.253108588058815,100,0.9100850771468728,0.42,BOTANICAL LAVENDER GIFT WRAP ,15.346153846153847,1
22039,19.23076923076923,41.02063270711835,150,2.1330729007701543,0.42,BOTANICAL LILY GIFT WRAP,8.076923076923077,0
22040,55.76923076923077,44.667575574372826,150,0.8009358378853059,0.42,BOTANICAL ROSE GIFT WRAP,23.42307692307692,1
22041,293.2307692307692,155.5083887588029,609,0.5303276636580372,2.492964824120603,"RECORD FRAME 7"" SINGLE SIZE ",731.0139930421337,3
22042,27.692307692307693,29.95381059616237,72,1.0816653826391966,0.42,CHRISTMAS CARD SINGING ANGEL,11.63076923076923,1
22043,91.38461538461539,147.09494578986417,420,1.6096248276668639,0.23674418604651162,CHRISTMAS CARD SCREEN PRINT ,21.634776386404294,2
22044,62.76923076923077,124.1438371716144,444,1.9777817196458176,0.2602777777777778,CHRISTMAS CARD STACK OF PRESENTS,16.337435897435896,2
22045,498.2307692307692,269.99819562549976,1025,0.5419139328595796,0.4186407766990291,SPACEBOY GIFT WRAP,208.57971620612395,3
22046,173.07692307692307,78.03680919760617,325,0.4508793420306135,0.4189333333333333,TEA PARTY  WRAPPING PAPER ,72.5076923076923,1
22047,257.6923076923077,143.39071600315492,500,0.5564415844898549,0.41790476190476183,EMPIRE GIFT WRAP,107.69084249084247,3
22048,75.0,62.915286960589576,250,0.838870492807861,0.4175,BIRTHDAY BANQUET GIFT WRAP,31.3125,1
22049,76.92307692307692,149.115984800681,450,1.938507802408853,0.26419354838709674,WRAP CHRISTMAS SCREEN PRINT,20.32258064516129,2
22050,94.23076923076923,69.33752452815365,275,0.7358267909110183,0.418,PINK PAISLEY ROSE GIFT WRAP,39.388461538461534,1
22051,75.0,39.528470752104745,150,0.5270462766947299,0.42,BLUE SCANDINAVIAN PAISLEY WRAP,31.5,1
22052,43.92307692307692,73.0929334688171,250,1.664112320656081,0.42,VINTAGE CARAVAN GIFT WRAP,18.447692307692307,0
22053,325.84615384615387,1100.6360923085829,3986,3.377778375828984,1.2261538461538461,EMPIRE DESIGN ROSETTE,399.53751479289946,2
22055,95.84615384615384,74.84522491320132,270,0.7808891844876543,1.4532876712328766,MINI CAKE STAND  HANGING STRAWBERY,139.29203371970493,1
22057,44.46153846153846,44.96223486552425,176,1.0112613378059088,1.2457142857142858,CERAMIC PLATE STRAWBERRY DESIGN,55.386373626373626,1
22059,133.76923076923077,123.3289327004237,500,0.9219529184045475,1.2993150684931507,CERAMIC STRAWBERRY DESIGN MUG,173.80837723919916,3
22060,17.76923076923077,30.41423418443478,100,1.7116235688210049,5.28,LARGE CAKE STAND HANGING HEARTS,93.82153846153847,0
22061,43.38461538461539,58.01083011176801,220,1.3371290628599009,8.989844961240308,LARGE CAKE STAND  HANGING STRAWBERY,390.0209660107334,3
22062,42.61538461538461,38.128157708659494,117,0.8947040617555477,1.164736842105263,CERAMIC BOWL WITH LOVE HEART DESIGN,49.635708502024286,1
22063,41.30769230769231,52.45376474474864,200,1.2698304314371178,2.7042857142857146,CERAMIC BOWL WITH STRAWBERRY DESIGN,111.70780219780221,1
22064,123.23076923076923,95.10533970827106,394,0.7717661774079425,1.6364705882352941,PINK DOUGHNUT TRINKET POT ,201.6635294117647,3
22065,493.6923076923077,877.0282572999367,2774,1.7764673332656868,0.6191954022988505,CHRISTMAS PUDDING TRINKET POT ,305.6920070733863,2
22066,171.69230769230768,126.17737819922702,401,0.7349040844937058,0.6193333333333333,LOVE HEART TRINKET POT,106.33476923076921,3
22067,29.615384615384617,18.273562239560103,66,0.6170293743228087,1.51734693877551,CHOC TRUFFLE GOLD TRINKET POT ,44.93681318681318,1
22068,33.23076923076923,44.678767974198976,167,1.3444999621865432,1.4195121951219511,BLACK PIRATE TREASURE CHEST,47.17148217636023,1
22069,16.76923076923077,26.820868262585652,97,1.599409575291805,1.417894736842105,BROWN  PIRATE TREASURE CHEST ,23.777004048582995,0
22070,67.15384615384616,132.85383331180557,501,1.9783503242307816,3.895882352941176,SMALL RED RETROSPOT MUG IN BOX ,261.6234841628959,2
22071,54.61538461538461,136.79579578185047,507,2.5047117537521917,3.628243243243243,SMALL WHITE RETROSPOT MUG IN BOX ,198.1579002079002,2
22072,62.07692307692308,50.972969206664715,205,0.8211258980007946,3.4602097902097904,RED RETROSPOT TEA CUP AND SAUCER ,214.79917697686932,3
22073,22.923076923076923,35.02489956793009,87,1.5279318603459435,3.7040425531914893,RED RETROSPOT STORAGE JAR,84.90805237315875,0
22074,76.92307692307692,104.21489140110252,308,1.3547935882143327,1.2107894736842104,6 RIBBONS SHIMMERING PINKS ,93.13765182186233,1
22075,118.3076923076923,164.3433319889516,462,1.3891178906738433,1.5267213114754097,6 RIBBONS ELEGANT CHRISTMAS ,180.62287515762924,3
22076,79.53846153846153,81.14556404451548,326,1.0202053506563842,1.4291150442477873,6 RIBBONS EMPIRE  ,113.66961198093938,1
22077,661.0769230769231,284.66280097056983,1181,0.4306046558782183,1.7792577597840753,6 RIBBONS RUSTIC CHARM,1176.2262451987956,3
22078,99.07692307692308,89.16133461172275,223,0.8999203027580712,2.0932432432432435,RIBBON REEL LACE DESIGN ,207.39209979209983,3
22079,130.84615384615384,102.72280350036382,404,0.7850655176394649,1.6994736842105262,RIBBON REEL HEARTS DESIGN ,222.3695951417004,3
22080,89.76923076923077,106.55683447981632,284,1.1870084389354003,1.6468749999999999,RIBBON REEL POLKADOTS ,147.8387019230769,1
22081,45.0,23.40939982143925,96,0.5202088849208722,1.741111111111111,RIBBON REEL FLORA + FAUNA ,78.35,1
22082,194.23076923076923,86.86306641888892,379,0.44721578750319047,1.6825882352941175,RIBBON REEL STRIPES DESIGN ,326.81040723981897,3
22083,328.0769230769231,119.93016130124894,622,0.36555500513862516,2.9541348314606743,PAPER CHAIN KIT RETROSPOT,969.1834658599828,3
22084,375.7692307692308,707.8884273958896,2386,1.8838381895898801,2.9068421052631583,PAPER CHAIN KIT EMPIRE,1092.3018218623483,2
22085,39.0,32.38569643119217,117,0.8304024725946711,2.9283783783783788,PAPER CHAIN KIT SKULLS ,114.20675675675677,1
22086,1199.3076923076924,1738.048301237885,5909,1.4492096668650185,2.9369990029910267,PAPER CHAIN KIT 50'S CHRISTMAS ,3522.3654965871615,2
22087,290.15384615384613,365.86492182995767,1187,1.2609342480884014,2.8797709923664123,PAPER BUNTING WHITE LACE,835.5766294773928,3
22088,130.6153846153846,158.62825434620112,499,1.2144683783866987,2.905555555555556,PAPER BUNTING COLOURED LACE,379.51025641025643,3
22089,91.46153846153847,62.63068388659479,224,0.6847761905178572,2.934615384615385,PAPER BUNTING VINTAGE PAISLEY,268.4044378698225,3
22090,529.0,350.3491116015567,1326,0.6622856552014303,2.9045359019264447,PAPER BUNTING RETROSPOT,1536.4994921190892,3
22091,149.0,202.51131655621947,692,1.3591363527263052,0.5529230769230769,EMPIRE TISSUE BOX,82.38553846153845,3
22092,51.23076923076923,57.39069879076494,163,1.1202388652852013,0.5076136363636364,BLUE PAISLEY TISSUE BOX,26.00543706293707,1
22093,140.23076923076923,177.5190852866971,570,1.2659068067619652,0.5210967741935484,MOTORING TISSUE BOX,73.07380148883374,3
22094,160.07692307692307,194.98139293210414,561,1.2180481057747976,0.5692567567567568,RED RETROSPOT TISSUE BOX,91.12487006237006,3
22095,120.84615384615384,138.16345763493698,400,1.1433004132744626,0.6488990825688074,LADS ONLY TISSUE BOX,78.41695836273817,3
22096,104.38461538461539,178.38980653872318,646,1.7089664591034646,0.5224778761061947,PINK PAISLEY SQUARE TISSUE BOX ,54.53865214431586,2
22097,121.3076923076923,154.28943829449494,511,1.2718850334993241,0.5312857142857143,SWALLOW SQUARE TISSUE BOX,64.44904395604395,3
22098,150.3846153846154,229.40377011633822,845,1.5254470647122234,0.6672483221476511,BOUDOIR SQUARE TISSUE BOX,100.34388229220446,2
22099,107.61538461538461,131.92140239648913,438,1.2258600651567968,0.6066929133858268,CARAVAN SQUARE TISSUE BOX,65.28949121744397,3
22100,55.92307692307692,74.79133365399757,216,1.3373966127950048,0.6389473684210527,SKULLS SQUARE TISSUE BOX,35.731902834008096,1
22101,64.38461538461539,182.43425229450858,670,2.8335069054105273,1.9366666666666668,MIRROR MOSAIC VOTIVE HOLDER,124.69153846153847,2
22102,117.92307692307692,397.3515365387978,1440,3.369582501633641,1.51,MIRROR MOSAIC T-LIGHT HOLDER ,178.06384615384616,2
22103,88.6923076923077,259.6685016886545,948,2.927745465700354,1.4553333333333331,MIRROR MOSAIC T-LIGHT HOLDER ROUND,129.07687179487178,2
22104,11.615384615384615,30.214616941524795,110,2.601258412184254,1.3641666666666667,MIRROR MOSAIC CANDLE PLATE,15.845320512820512,0
22105,38.92307692307692,132.55342415950733,480,3.405522755086157,3.59,MIRROR MOSAIC GOBLET CANDLE HOLDER,139.73384615384614,2
22106,22.0,67.48950535700594,246,3.0677047889548152,5.566666666666666,MIRROR MOSAIC HURRICANE LAMP ,122.46666666666667,0
22107,22.384615384615383,21.5775286719713,62,0.9639445798475152,3.5616666666666665,PIZZA PLATE IN BOX,79.72653846153845,1
22108,7.769230769230769,9.229967913937063,31,1.1880156720909092,2.855,PING! MICROWAVE PLATE,22.181153846153848,1
22109,106.23076923076923,84.46118817357655,305,0.7950727344362746,3.837515527950311,FULL ENGLISH BREAKFAST PLATE,407.662226469183,3
22110,47.46153846153846,64.6472677749743,232,1.3620980244321976,2.5775308641975307,BIRD HOUSE HOT WATER BOTTLE,122.33358024691357,1
22111,326.7692307692308,369.76459940664813,1079,1.1315771639092338,4.902571860816944,SCOTTIE DOG HOT WATER BOTTLE,1602.009635750029,3
22112,396.3076923076923,444.14888356184207,1438,1.1207172915962629,4.87300283286119,CHOCOLATE HOT WATER BOTTLE,1931.2085073000655,3
22113,241.92307692307693,244.45362939231833,662,1.010460153290982,4.03241054613936,GREY HEART HOT WATER BOTTLE,975.5331667390991,3
22114,286.84615384615387,419.8241390062126,1199,1.4635864325773031,4.213062015503876,HOT WATER BOTTLE TEA AND SYMPATHY,1208.500635062612,2
22115,115.0,106.93767655352657,310,0.9298928395958832,1.5037297297297296,METAL SIGN EMPIRE TEA,172.9289189189189,3
22116,38.84615384615385,36.72611730509628,95,0.9454248019133696,1.2240000000000002,METAL SIGN HIS DINNER IS SERVED,47.547692307692316,1
22117,99.23076923076923,215.60540880899143,782,2.1727676856720066,2.785416666666667,METAL SIGN HER DINNER IS SERVED ,276.39903846153845,2
22118,16.692307692307693,24.32551683378524,88,1.457289026908793,4.2676923076923075,JOY WOODEN BLOCK LETTERS,71.23763313609467,0
22119,26.307692307692307,34.44653977635638,134,1.3093713950076988,6.1648571428571435,PEACE WOODEN BLOCK LETTERS,162.18316483516483,1
22120,38.61538461538461,20.512347750962352,79,0.5311962564990251,9.865329341317365,WELCOME  WOODEN BLOCK LETTERS,380.953486872409,3
22121,25.53846153846154,26.40585599387436,84,1.033964240723996,6.063391304347827,NOEL WOODEN BLOCK LETTERS ,154.84968561872913,1
22123,34.0,28.038663781761546,106,0.8246665818165161,2.1576712328767123,PING MICROWAVE APRON,73.36082191780821,1
22124,6.0,13.038404810405298,48,2.173067468400883,2.2886956521739132,SET OF 2 TEA TOWELS PING MICROWAVE,13.732173913043479,0
22125,0.3076923076923077,1.1094003924504583,4,3.605551275463989,5.95,UNION JACK HOT WATER BOTTLE ,1.830769230769231,0
22127,30.923076923076923,60.78714438988661,210,1.9657534255435969,1.2409523809523808,PARTY CONES CARNIVAL ASSORTED,38.37406593406593,0
22128,133.0,126.13881242504227,414,0.9484121234965585,1.2368055555555555,PARTY CONES CANDY ASSORTED,164.49513888888887,3
22129,75.84615384615384,82.10445192339466,252,1.08251305781352,0.9697222222222222,PARTY CONES CANDY TREE DECORATION,73.54970085470084,1
22130,115.76923076923077,134.28213696427497,348,1.1599121465352655,0.8485714285714285,PARTY CONE CHRISTMAS DECORATION ,98.23846153846154,1
22131,144.92307692307693,89.4077378628024,271,0.6169323737879147,2.0398378378378377,FOOD CONTAINER SET 3 LOVE HEART ,295.61957588357586,3
22132,71.92307692307692,72.1323569771356,241,1.0029097761526875,0.8562650602409638,RED LOVE HEART SHAPE CUP,61.585217794253936,1
22133,54.0,48.03991396051135,144,0.8896280363057657,0.8738333333333334,PINK LOVE HEART SHAPE CUP,47.187,1
22134,48.92307692307692,80.71086413701434,304,1.6497503675804819,0.4628571428571428,LADLE LOVE HEART RED ,22.6443956043956,0
22135,20.076923076923077,12.154982095568455,46,0.6054205641470878,0.46270833333333333,LADLE LOVE HEART PINK,9.289759615384614,1
22136,25.615384615384617,32.93564042578207,108,1.2857757523578586,1.646153846153846,LOVE HEART SOCK HANGER,42.16686390532544,1
22137,5.230769230769231,8.427671150777126,25,1.6111724258838622,2.913636363636364,BATHROOM SET LOVE HEART DESIGN,15.240559440559442,0
22138,368.15384615384613,292.71711205925027,1101,0.7950945375616911,4.989149184149185,BAKING SET 9 PIECE RETROSPOT ,1836.774461179846,3
22139,326.0769230769231,184.92857248969648,782,0.5671317391757618,4.998460606060607,RETROSPOT TEA SET CERAMIC 11 PC ,1629.882654545455,3
22141,187.92307692307693,289.12611479492864,807,1.538534380816239,2.1466197183098594,CHRISTMAS CRAFT TREE TOP ANGEL,403.39938244853744,2
22142,236.15384615384616,387.882896021004,1208,1.6425008626296587,1.4966666666666666,CHRISTMAS CRAFT WHITE FAIRY ,353.4435897435897,2
22144,266.0769230769231,393.94214074710294,1118,1.4805573372975824,2.148,CHRISTMAS CRAFT LITTLE FRIENDS,571.5332307692308,2
22145,2.3076923076923075,8.32050294337844,30,3.605551275463991,2.1,CHRISTMAS CRAFT HEART STOCKING ,4.846153846153846,0
22146,0.07692307692307693,0.27735009811261463,1,3.60555127546399,1.95,EASTER CRAFT IVY WREATH WITH CHICK,0.15,0
